region,id,name,value,regionName
56,8680715, ПОЛИЦЬКА ВИПРАВНА КОЛОНIЯ №76 ВОЛОДИМИРЕЦЬКИЙ РАЙОН С.IВАНЧІ,0.021,Рівненська
56,22585030," КП ""КОСТОПIЛЬВОДОКАНАЛ""",0.492,Рівненська
56,35708362," КП ""ДУБРОВИЦЯВОДОКАНАЛ""",0.102,Рівненська
56,30925565," КП ""АКВА"" СМТ.ВОЛОДИМИРЕЦЬ",0.129,Рівненська
56,24176488," ДКП ""РОКИТНЕВОДОКАНАЛ""",0.02,Рівненська
56,13995220, ДЕМИДIВСЬКЕ ВУЖКГ,0.024,Рівненська
56,725463," ""МИРОГОЩАНСЬКИЙ АГРАРНИЙ КОЛЕДЖ "" ДУБЕНСЬКИЙ РАЙОН С.МИРОГОЩ",0.03,Рівненська
56,4754871," САНАТОРIЙ ""ХРIННИКИ"" ДЕМИДIВСЬКИЙ РАЙОН С.ХРIННИКИ",0.001,Рівненська
56,30394203, ОРЖIВСЬКЕ ВУЖКГ,0.096,Рівненська
56,31542385," КП ""ВОДОКАНАЛ"" М.ОСТРОГ",0.16,Рівненська
56,30536302, КМКП М.КУЗНЕЦОВСЬК,2.673,Рівненська
56,3352142," КП ""БЕРЕЗНЕВОДОКАНАЛ"" М.БЕРЕЗНЕ",0.17,Рівненська
56,32404202," КП ""ЕКОСЕРВIС"" М.САРНИ",0.397,Рівненська
56,35190220," ТЗОВ ""ХМИЗИ-СЕРВIС"" М.КОСТОПIЛЬ",0.029,Рівненська
56,36278206," КП ""КОРЕЦЬЖИТЛОВОДОКАНАЛ"" М.КОРЕЦЬ",0.025,Рівненська
56,36647060," ТЗОВ ""ЗАВОД МЕТАЛЕВИХ ВИРОБIВ"" М.САРНИ",0.011,Рівненська
56,37344625," КП ""КОМУНАЛЬНИК"" М.РАДИВИЛIВ",0.098,Рівненська
59,5766356," ПАТ ""СУМИХIМПРОМ"", М.СУМИ",2.482,Сумська
59,6711512," ОФ ТОВ  ""БРОК-ЕНЕРГIЯ"", М.ОХТИРКА",0.005,Сумська
59,39580318," ТОВ ""БУРИНСЬКИЙ МОЛОКОЗАВОД"", М. БУРИНЬ",0.065,Сумська
59,8565078," РОМЕНСЬКА ВК N56, С.ПЕРЕХРЕСТIВКА, РОМЕНСЬКИЙ Р-Н",0.021,Сумська
59,8565064," ШОСТКИНСЬКА ВК N66, С.ГАМАЛIЇВКА, ШОСТКИНСЬКИЙ Р-Н",0.027,Сумська
59,3352455," КП ""МIСЬКВОДОКАНАЛ"", М.СУМИ",12.63,Сумська
59,3352935, ВУВКГ М.ШОСТКА,4.029,Сумська
59,32194437," КП ""БУРИНЬ-ТЕПЛОСЕРВIС"", М.БУРИНЬ",0.056,Сумська
59,36079955," ТОВ ""ВОДОЛIЙ-БС"", СМТ.ЯМПIЛЬ",0.057,Сумська
59,21103081," КП ""ВОДОКАНАЛ"", М.ЛЕБЕДИН",0.073,Сумська
59,14025535," ПIДПРИЄМСТВО ""ТРОСТЯНЕЦЬКОМУНСЕРВIС"", М.ТРОСТЯНЕЦЬ",0.212,Сумська
59,22984356," КП СЕРЕДИНО-БУДСЬКА ЖРЕД, СМТ.СЕРЕДИНА-БУДА",0.055,Сумська
59,33246103," КП ЖКГ ""ЛИПОВОДОЛИНСЬКЕ"", СМТ. Л.ДОЛИНА",0.022,Сумська
59,13996403," КП ""ГОСПОДАР"", СМТ.ХОТIНЬ, СУМСЬКИЙ Р-Н",0.012,Сумська
59,33370269," ПАТ ""ОХТИРСЬКИЙ СИРКОМБIНАТ"" ПП ""РОСЬ"", М. ОХТИРКА",0.017,Сумська
59,33107963," ЗАТ ""СБК"", С.ПЛАВИНИЩЕ, РОМЕНСЬКИЙ Р-Н",0.021,Сумська
59,31766074," ДП ""СТОК-СЕРВIС"" ПП ""ЕЛIПС"", М.РОМНИ",0.875,Сумська
59,31952165," ДКП ""НЕДРИГАЙЛIВВОДОСЕРВIС"", НЕДРИГАЙЛIВСЬКИЙ Р-Н",0.038,Сумська
59,32024017," ТОВ ""ТЕПЛОЕНЕРГО"", СМТ.КРАСНОПIЛЛЯ",0.038,Сумська
59,23868186," ФОП ШКАРУПА О.В., С.САД, СУМСЬКИЙ Р-Н",0.033,Сумська
59,33429825," КП ""ВОДОКАНАЛ"", М.БIЛОПIЛЛЯ",0.177,Сумська
59,3352716," ВУВКГ, М.КОНОТОП",2.088,Сумська
61,2000435," БЕРЕЖАНСЬКА ЦРК ЛIКАРНЯ, м.БЕРЕЖАНИ",0.006,Тернопільська
61,31274165," МКП ""ДОБРОБУТ"", м.БЕРЕЖАНИ",0.155,Тернопільська
61,36084902," КП ""ПIДГАЙЦI-ВОДОКАНАЛ"", м.ПIДГАЙЦI",0.03,Тернопільська
61,32517370," ДП ""ТЕХНIКА"", м.БОРЩIВ",0.125,Тернопільська
61,30811696," ЗАТ ""БУЧАЦЬКИЙ СИРЗАВОД"", м.БУЧАЧ",0.007,Тернопільська
61,3353207," БУЧАЦЬКИЙ ККП, м.БУЧАЧ",0.119,Тернопільська
61,2000582, ЛIКУВАЛЬНI УСТАНОВИ ГУСЯТИНСЬКОГО РАЙОНУ,0.014,Тернопільська
61,36979181," КП ""ВОДОКАНАЛ-СЕРВIС"", смт.ГУСЯТИН",0.078,Тернопільська
61,8564475," КОПИЧИНЕЦЬКА ВК-112, м.КОПИЧИНЦI",0.017,Тернопільська
61,37399681," ПП ""КОМУНАЛЬНИК-ПЛЮС"", м.ЗАЛIЩИКИ",0.082,Тернопільська
61,31973452," МКП ""ЗБАРАЖ"", м.ЗБАРАЖ",0.148,Тернопільська
61,8564489," ЗБАРАЗЬКА ВК-63, с.ДОБРИВОДИ",0.008,Тернопільська
61,35846237," КП ""ЗБОРIВСЬКИЙ ВОДОКАНАЛ"", м.ЗБОРIВ",0.131,Тернопільська
61,35452861," ""КОЗОВА КОМУНСЕРВIС"", смт.КОЗОВА",0.097,Тернопільська
61,32291616," КП ""МIСЬКВОДГОСП"", м.КРЕМЕНЕЦЬ",0.315,Тернопільська
61,3353816," ПОЧАЇВСЬКИЙ ККП, м.ПОЧАЇВ",0.054,Тернопільська
61,31966157," КП ПО БЛАГОУСТРОЮ ЛАНОВЕЦЬКОЇ МIСЬКРАДИ, м.ЛАНIВЦI",0.065,Тернопільська
61,2000903," ЛАНОВЕЦЬКА ЦКР ЛIКАРНЯ, м.ЛАНIВЦI",0.014,Тернопільська
61,3353800,"  ПIДВОЛОЧИСЬКЕ УЖКГ, смт.ПIДВОЛОЧИСЬК",0.137,Тернопільська
61,31273711," МКП ""КОМУНАЛЬНИК"", м.СКАЛАТ",0.011,Тернопільська
61,30919609," КП ""МОНАСТИРИСЬКИЙ КОМУНСЕРВIС"", м.МОНАСТИРИСЬКА",0.024,Тернопільська
61,36338715," МОНАСТИРИСЬКА ЦКР ЛIКАРНЯ, м.МОНАСТИРИСЬКА",0.002,Тернопільська
61,36023766," ТЕРЕБОВЛЯНСЬКИЙ ККП, м.ТЕРЕБОВЛЯ",0.159,Тернопільська
61,907438," ВАТ ""БУЛАТ"", смт.МИКУЛИНЦI",0.017,Тернопільська
61,31877324," ПМП ""КОМУНСЕРВIС"", смт.МИКУЛИНЦI",0.047,Тернопільська
61,2001038, МИКУЛИНЕЦЬКА ОБЛАСНА ФIЗИОТЕРАПЕВТИЧНА ЛIКАРНЯ РЕАБIЛIТАЦIЇ,0.033,Тернопільська
61,3353851," ЧОРТКIВСЬКЕ В У В К Г, м.ЧОРТКIВ",0.521,Тернопільська
61,34043157," КП ""ШУМСЬК КОМУНСЕРВIС"", смт.ШУМСЬК",0.038,Тернопільська
61,34581427," БУЧАЦЬКИЙ КОЛЕДЖ ПОДIЛЬСЬКОГО АТУ, с.ТРИБУХIВЦI",0.024,Тернопільська
61,21162244," ВАТ ""САНАТОРIЙ ""МЕДОБОРИ"", с.КОНОПКIВКА",0.053,Тернопільська
61,36974707," ДРУЖБIВСЬКИЙ ККП, смт.ДРУЖБА",0.021,Тернопільська
61,37601414," КП ""ДОБРОБУТ"", смт.В.БIРКИ",0.015,Тернопільська
61,31299750," ВЕЛИКОГАЇВСЬКИЙ СIЛЬКОМУНГОСП, с. В.ГАЇ",0.011,Тернопільська
61,34852936," ТОВТСТЕНСЬКЕ КП, смт. ТОВСТЕ",0.012,Тернопільська
61,34699310," ПП ""АГРОСПЕЦГОСП""",0.014,Тернопільська
63,5808853," ПАТ  ""ХАРКIВСЬКИЙ ПIДШИПНИКОВИЙ З-Д""",0.088,Харківська
63,14315500," ДП ""ХАРКIВСЬКИЙ ПРИЛАДОБУДIВНИЙ ЗАВОД IМ.Т.Г.ШЕВЧЕНКА""",0.051,Харківська
63,373250," ПРАТ  ""ПЕРВУХIНСЬКИЙ ЦУКРОЗАВОД"" БОГОДУХIВСЬКИЙ Р-Н",0.348,Харківська
63,375250," ДП  ""IВАШКIВСЬКИЙ СПИРТЗАВОД"" ЗОЛОЧIВСЬКИЙ Р-Н",0.006,Харківська
63,383231," ПрАТ "" ФIЛIП МОРРIС УКРАЇНА"" М.ХАРКIВ",0.021,Харківська
63,5466186," КРАСНОГРАДСЬКЕ КП ""ВОДОКАНАЛ""",0.385,Харківська
63,34473807," КП ""ВОДА"" ВАЛКIВСЬКОЇ РАЙОННОЇ РАДИ",0.073,Харківська
63,21252504," ""НОВОВОДОЛАЗЬКЕ ВКП"",  СМТ.Н.ВОДОЛАГА",0.092,Харківська
63,33258999," КП  ""БОГОДУХIВВОДА""",0.035,Харківська
63,24673063, IЗЮМСЬКЕ КВКП,0.835,Харківська
63,2001771," КЗОЗ  ОБЛАСНИЙ ТУБСАНАТОРIЙ ""ЗАНКИ"" ЗМIЇВСЬКИЙ Р-Н",0.016,Харківська
63,2648432," ДП КС  ""САНАТОРIЙ БЕРМIНВОДИ"" ДЕРГАЧIВСЬКИЙ Р-Н",0.127,Харківська
63,3189660," КУ ХОРОШЕВСЬКИЙ ГЕРIАТРИЧНИЙ ПАНСIОНАТ"" С.ХОРОШЕВО",0.037,Харківська
63,4591423," КЗ ""ЛЮБОТИНСЬКА СПЕЦIАЛIЗОВАНА ШКОЛА-IНТЕРНАТ ""ДИВОСВIТ""",0.025,Харківська
63,7904041," ДП ""ХАРКIВСЬКИЙ ЗАВОДСПЕЦIАЛЬНИХ МАШИН""",0.017,Харківська
63,5521608," ТОВ ""КАРАВАНСЬКИЙ ЗАВОД КОРМОВИХ ДРIЖДЖIВ""",0.027,Харківська
63,30039194, БОРIВСЬКЕ КВ ВКП,0.073,Харківська
63,21183364, ВККУ ЛЮБОТИНСЬКОЇ МIСЬКОЇ РАДИ,0.089,Харківська
63,22714272, ПЕРВОМАЙСЬКЕ КПУВКГ,0.735,Харківська
63,3361715," КП  ""ХАРКIВВОДОКАНАЛ""",0.015,Харківська
63,8680906," ДП ""ПIДПРИЄМСТВО ДЕРЖАВНОЇ КРИМIНАЛЬНО-ВИКОНАВЧОЇ СЛУЖБИ УКРАЇНИ”",0.097,Харківська
63,8564618,ПОКРОВСЬКА ВИПРАВНА КОЛОНІЯ (№17) - СПЕЦІАЛІЗОВАНА ТУБЕРКУЛЬОЗНА ЛІКАРНЯ,0.062,Харківська
63,30142319," ТОВ ""ПРИКОЛОТНЯНСЬКИЙ ОЕЗ""ВЕЛИКОБУРЛУЦЬКИЙ Р-Н",0.168,Харківська
63,3189558, КУ БОГОДУХIВСЬКИЙ ДИТЯЧИЙ БУДИНОК-IНТЕРНАТ,0.016,Харківська
63,31502976," ТОВ ""БIЛДIНГ-СЕРВIС1"" ЗМIЇВСЬКИЙ Р-Н",1,Харківська
63,32449112, КП ЗОЛОЧIВСЬКЕ РАЙОННЕ ЖКГ,0.012,Харківська
63,31580897," ТОВ ""ЕКОЛОГIЯ""",0.054,Харківська
63,32859154," КП ""ДЖЕРЕЛО"", М.КРАСНОКУТСЬК",0.039,Харківська
63,32858894, КОЧЕТОЦЬКЕ ВКП ВОДОПРОВОДНО-КАНАЛIЗАЦIЙНОГО ГОСПОДАРСТВА,0.06,Харківська
63,32565419," ТОВ ""ЛОЗIВСЬКИЙ КОВАЛЬСЬКО-МЕХАНIЧНИЙ ЗАВОД""",0.295,Харківська
63,3361721," ФIЛIЯ ""БАРВIНКIВСЬКЕ ПIДПРИЄМСТВО КОМУНАЛЬНОГО ГОСПОДАРСТВА""",0.019,Харківська
63,3361721," ФIЛIЯ ""ШЕВЧЕНКIВСЬКЕ ПIДПР-ВО ЖИТЛОВО-КОМУНАЛЬНОГО ГОСП-ВА""",0.031,Харківська
63,34445649," ТОВ ""СТРIЛЕЧА ВОДОКАНАЛ, ЖИТЛО, ПОБУТСЕРВIС"", ХАРКIВСЬКИЙ Р-Н",0.031,Харківська
63,34793588," КП ""ПРОХОДIВСЬКЕ ДЖЕРЕЛО"", ДЕРГАЧIВСЬКИЙ Р-Н",0.009,Харківська
63,2908006665," ФОП ЗУЄВА К.А. (ТУР.КОМПЛЕКС ""ДОНЕЦЬКИЙ ЮРТ"" IЗЮМСЬКИЙ Р-Н",0.002,Харківська
63,25616920, ЛЮБОТИНСЬКЕ БМЕУ№387,0.001,Харківська
63,36555336," КП ""ЧУГУЇВВОДА""",0.831,Харківська
63,2826721791," ФОП ЧЕРНОВ А.С., КРАСНОКУТСЬКИЙ Р-Н",0.08,Харківська
63,30753688," ПРАТ ""КОЛОС"", ДЕРГАЧIВСЬКИЙ Р-Н",0.041,Харківська
63,37346355," КП ""ТЕПЛОВОДСЕРВIС"", ЛОЗIВСЬКИЙ Р-Н",0.091,Харківська
63,37948510," КП ""БУДИ ВОДОКАНАЛ"", ХАРКIВСЬКИЙ Р-Н",0.081,Харківська
63,37083454," КП ""ЗМIЇВ-СЕРВIС"", ЗМIЇВСЬКИЙ РАЙОН",0.194,Харківська
63,2878908731," ФОП КОНСТАНТИНОВ О.А., М.ХАРКIВ",0.58,Харківська
63,32761156," ПП ""АЛГОЛ-2003"", М.ХАРКIВ",0.005,Харківська
63,39402730," КП ""КОМУНЕНЕРГО"", ХАРКIВСЬКИЙ  Р-Н",0.184,Харківська
63,40574323," КП ""ВОДА ЕСХАРА"", ЧУГУЇВСЬКИЙ Р-Н",0.178,Харківська
63,40306197," КП ""САЛТIВВОДОКАНАЛ"", ВОВЧАНСЬКИЙ Р-Н",0.014,Харківська
63,39205649," ТОВ ""ПРОСТОРИ СЛОБОЖАНЩИНИ"".М.ХАРКIВ",0.33,Харківська
63,5521531," ТОВ ""IЗЮМРИБА"",",2.055,Харківська
63,32335218," КП ОБЛАСНИЙ IНФОРМАЦIЙНО-ТЕХНIЧНИЙ ЦЕНТР ,М.ХАРКIВ",0.013,Харківська
63,41405835," КП ""ТЕПЛОВI МЕРЕЖI РОГАНСЬКОЇ СЕЛЬРАДИ"", ХАРКIВСЬКИЙ Р-Н",0.126,Харківська
63,41149437," ВП ""СУМСЬКЕ ТЕРИТОРIАОЛЬНЕ УПРАВЛIННЯ "" ФIЛIЇ ""БМЕС"" ПАТ ""УКРАЇНСЬКА ЗАЛІЗНИЦЯ”",0.001,Харківська
63,41390693," КП ""АКВА"" ШЕВЧЕНКIВСЬКОЇ СIЛЬРАДИ",0.023,Харківська
65,32503478," КП ""ОЧИСНI СПОРУДИ"",М.СКАДОВСЬК",0.327,Херсонська
65,30924247," ФГ ""ПIВДЕННЕ"", С.ОЛЕКСIЇВКА, КАЛАНЧАЦЬКИЙ Р-Н",0.039,Херсонська
65,33124250," ТОВ ""РИС УКРАЇНИ"", СКАДОВСЬКИЙ Р-Н",0.501,Херсонська
65,39262639," ККУП ""ДЖЕРЕЛО"",КАЛАНЧАЦЬКИЙ РАЙОН,СМТ.КАЛАНЧАК",0.045,Херсонська
68,2004580, ХМЕЛЬНИЦЬКА ОБЛПСИХЛIКАРНЯ N 1  С. СКАРЖИНЦI ЯРМОЛИНЕЦЬКОГО,0.024,Хмельницька
68,8564788, ШЕПЕТIВСЬКА ВИПРАВНА КОЛОНIЯ N 98  С. КЛИМЕНТОВИЧI ШЕПЕТIВСЬ,0.033,Хмельницька
68,32481423," КОМУНАЛЬНЕ ПIДПР.""КОМУНСЕРВIС""  СМТ ВIНЬКIВЦI",0.018,Хмельницька
68,32231431," КОМУН.ГОСПРОЗРАХУНКОВЕ ПIДПР.""ЗЛАГОДА"" СМТ ЛЕТИЧIВ",0.04,Хмельницька
68,14175625," ПIДПР.""ВОДОПРОВIДНО-КАНАЛIЗАЦ.ГОСПОДАРСТВО""  М. ПОЛОННЕ",0.123,Хмельницька
68,3356128," МКП ""ХМЕЛЬНИЦЬКВОДОКАНАЛ""  М. ХМЕЛЬНИЦЬКИЙ",0.23,Хмельницька
68,32545392," КОМУН.ПIДПР.""КОМУНСЕРВIС""  СМТ ЧЕМЕРIВЦI",0.055,Хмельницька
68,34282630," КОМУН.ПIДПР.""КОМУНАЛЬНИК-СБ""  ЗАЛIЗН.СТАНЦ. БОГДАНIВЦI ХМЕЛЬЛЬНИЦЬКИЦ Р-Н",0.031,Хмельницька
68,25978652," ЖИТЛОВО-КОМУН.ГРОМАДСЬКЕ ОБ""ЄДН.""ВIКТОРIЯ""  ",0.034,Хмельницька
68,31919381," КОМУН.ПIДПР. ""ДОБРОБУТ""  СМТ ЯМПIЛЬ БIЛОГIРСЬКОГО Р-НУ",0.01,Хмельницька
68,           ," ПРИВАТНЕ ПIДПРИЄМСТВО ""АСЛАН-ТЕКСТИЛЬ"" СМТ БАЗАЛIЯ ТЕОФIПОЛЬСЬКОГО Р-Н",0.011,Хмельницька
71,21374420," КП ""ВОДОКАHАЛ"", М.КОРСУHЬ-ШЕВЧЕНКIВСКИЙ",0.027,Черкаська
71,24413020," КП ""ВОДОКАHАЛ"", М.ТАЛЬHЕ",0.1,Черкаська
71,3356996," ХРИСТИНIВСЬКЕ ВУЖКГ, М. ХРИСТИНIВКА",0.131,Черкаська
71,3357116," ЧОРНОБАЇВСЬКЕ ВУЖКГ, СМТ. ЧОРНОБАЙ",0.072,Черкаська
71,24359125," ВАТУТIНСЬКЕ КВП ""ВОДОКАНАЛ"", М. ВАТУТIНЕ, ЗВЕНИГОРОДСЬКИЙ Р-Н",0.588,Черкаська
71,5390572," ТОВ""ЛОЗ ЧС  ДОЦ""СВIТАНОК"", С.СВИДIВОК, ЧЕРКАСЬКИЙ Р-H",0.003,Черкаська
71,4694614," КС ТАЛЬНЕ ГАЙСИНСЬКОГО ЛВУМГ ФIЛIЯ УМГ ""ЧЕРКАСИТРАНСГАЗ"", М. ГАЙСИН",0.003,Черкаська
71,30147563," ПАТ НВП ""СЕМЗ"", М.СМIЛА",0.042,Черкаська
71,5445296," КП ""ЧЕЛУАШ"", М.ЧЕРКАСИ",1.294,Черкаська
71,36783147," КП ""ЧИГИРИН"", М.ЧИГИРИH",0.111,Черкаська
71,32601205," КП ""МIСЬКИЙ ВОДОКАНАЛ"", М.ЗОЛОТОНОША",0.86,Черкаська
71,30794986," КП ""ВОДГЕО"", М.СМIЛА",1.248,Черкаська
71,35308915," ТОВ ЖКСШ, М. ЖАШКIВ",0.008,Черкаська
74,3358222," КП ""ЧЕРНIГIВВОДОКАНАЛ"" М. ЧЕРНIГIВ",13.19,Чернігівська
74,32009905, КП НУВКГ М. НIЖИН,0.079,Чернігівська
74,3358038, ОСТЕРСЬКЕ ВУЖКГ М. ОСТЕР КОЗЕЛЕЦЬКОГО РАЙОНУ,0.017,Чернігівська
74,3357791," ПРАТ ""КОМУНАЛЬНИК"" М. СНОВСЬК",0.041,Чернігівська
74,35074998," КП ""ГОСПОДАР"" ВАРВИНСЬКОЇ СЕЛИЩНОЇ РАДИ СМТ. ВАРВА",0.096,Чернігівська
74,8564972, УПРАВЛIННЯ ДПТСУ НОВГОРОД -СIВЕРСЬКА УВП №31 М. НОВГОРОД – СІВЕРСЬКИЙ,0.004,Чернігівська
74,32936720," КП ""БАХМАЧ - ВОДСЕРВIС"" М. БАХМАЧ",0.202,Чернігівська
74,32895627," КП ""КОЗЕЛЕЦЬВОДОКАНАЛ"" СМТ. КОЗЕЛЕЦЬ",0.03,Чернігівська
74,33380497," КОМУНАЛЬНЕ ПIДПРИЕМСТВО ВКГ ""IЧЕНЬ"" М. IЧНЯ",0.234,Чернігівська
74,37348216," КП ""ВОДА"" КОРОПСЬКОЇ СЕЛИЩНОЇ РАДИ СМТ. КОРОП",0.015,Чернігівська
74,37444779," КП ""КУЛИКIВСЬКЕ ВУЖКГ"" СМТ. КУЛИКIВКА",0.036,Чернігівська
77,3357553, ГЛИБОЦЬКЕ ВУЖКГ,0.105,Чернівецька
77,36397519, ЧЕРНIВЕЦЬКА ОБЛАСНА МИТНИЦЯ,0.003,Чернівецька
77,33108794," ВАТ ""ЦУКРОВИЙ ЗАВОД ""ХРЕЩАТИК"" СМТ КОСТРИЖIВКА",0.021,Чернівецька
77,33089761, ЗАСТАВНIВСЬКЕ ВУЖКГ,0.047,Чернівецька
77,14271932," УПРАВЛIННЯ ""ТЕПЛОВОДОКАНАЛ"", м.НОВОДНIСТРОВСЬК",0.257,Чернівецька
77,33094368, СОКИРЯНСЬКЕ ВУЖКГ,0.105,Чернівецька
77,2005786," ОБЛАСНИЙ  ПРОТИТУБЕРКУЛЬОЗНИЙ САНАТОРIЙ ""КРАСНОIЛЬСЬК""",0.004,Чернівецька
77,34091022, ХОТИНСЬКЕ ВУЖКГ,0.068,Чернівецька
77,3361780," ДКП ""ЧЕРНIВЦIВОДОКАНАЛ"" м.ЧЕРНIВЦI",0.851,Чернівецька
77,3972844, ЧЕРНIВЕЦЬКЕ УВП УТОГ м.ЧЕРНIВЦI вул.КРАСIНА 63,0.004,Чернівецька
77,957152, ДП НЕПОЛОКIВСЬКИЙ КОМБIНАТ ХЛIБОПРОДУКТIВ,0.017,Чернівецька
77,495832, УНДС КАРАНТИНУ РОСЛИН с.БОЯНИ НОВОСЕЛИЦЬКОГО РАЙОНУ,0.004,Чернівецька
77,3189989, ПЕТРИЧАНСЬКИЙ ПСИХОНЕВРОЛОГIЧНИЙ БУДИНОК-IНТЕРНАТ,0.006,Чернівецька
77,3189972, ХОТИНСЬКИЙ ПСИХОНЕВРОЛОГIЧНИЙ БУДИНОК-IНТЕРНАТ,0.019,Чернівецька
77,3361780," ДКП ""ЧЕРНIВЦIВОДОКАНАЛ""",0.06,Чернівецька
77,14257808," ПП ""КОЛОС""",0.012,Чернівецька
77,35221652," СТООЖИНЕЦЬКЕ  КУП""КОМУНАЛЬНИК""",0.174,Чернівецька
77,34508403," КП ""НОВОСЕЛИЦЬКА МIСЬКА ТЕПЛОМЕРЕЖА"" м.НОВОСЕЛИЦЯ",0.1,Чернівецька
77,31887196," ТОВ ТПК ""ГРIН РЕЙ"" м. НОВОСЕЛИЦЯ, ВУЛ. ГОЛОВНА, 93",0.006,Чернівецька
77,41122111," ТОВ ""БУКОВИНСЬКА Ф-КА, ГКД ""ЛАМЕЛЬ"", СТОРОЖИНЕЦЬКИЙ Р-Н, СМТ",0.008,Чернівецька
77,39100130," ТОВ ""РОДНИЧОК-1"", НОВОСЕЛИЦЬКИЙ Р-Н, С.БОЯНИ",0.002,Чернівецька
